name,product_id,price_current,price_old,discount_pct,installment_monthly,installment_term,url,image_url,page
"Planşet Apple iPad 10.9"" 2022 Wi-Fi 64Gb Blue (MPQ13RK/AX)",695791,,764.29,,127.39,6 ay,https://birmarket.az/product/695791-planshet-apple-ipad-10-9-2022-wi-fi-64gb-blue-mpq13rk-ax,https://strgimgr.b-cdn.net/sized/280/695791-b383f70d06087152d796ef1c7dffdf6f.jpg,8
"Planşet Apple iPad 10.9"" A14 Bionic 2022 Wi-Fi 64GB Blue",607486,,900.00,,300.00,3 ay,https://birmarket.az/product/607486-planshet-apple-ipad-10-9-2022-64gb-blue,https://strgimgr.b-cdn.net/sized/280/607486-149c76fff4f724dc53f67019c41d9dc6.jpg,8
Planşet Apple iPad Pro 11 M5 2025 Wi-Fi 512GB Space Black (MDWM4),1503057,,2859.98,,476.67,6 ay,https://birmarket.az/product/1503057-planshet-apple-ipad-pro-11-m5-2025-wi-fi-512gb-space-black-mdwm4,https://strgimgr.b-cdn.net/img/product/280/8d672587-b40e-4bd7-a85c-f832f675e45d.jpeg,8
Planşet Samsung Galaxy Tab S10 FE 5G 8GB/128GB Grey,1508670,949.00,1099.99,-14 %,52.73,18 ay,https://birmarket.az/product/1508670-planshet-samsung-galaxy-tab-s10-fe-5g-8-128-gb,https://strgimgr.b-cdn.net/img/product/280/9c08b4df-38a5-466e-8779-832be1a34c25.jpeg,8
"Planşet Apple iPad 10.9"" 2022 Wi-Fi 64Gb Pink (MPQ33RK/AX)",695793,,858.99,,143.17,6 ay,https://birmarket.az/product/695793-planshet-apple-ipad-10-9-2022-wi-fi-64gb-pink-mpq33rk-ax,https://strgimgr.b-cdn.net/sized/280/695793-f2d8810aae3ce96f5942f92232718c67.jpg,8
"Planşet CCIT Tab 12 Max 10.1"" Gray",1297693,,299.00,,16.62,18 ay,https://birmarket.az/product/1297693-ccit-tab-12-max-gray,https://strgimgr.b-cdn.net/img/product/280/3ca3daff-a472-422d-93e1-7ff745e7d2d6.jpeg,8
Planşet Oteeto Tab 16 8GB/512GB,1275451,163.94,250.00,-34 %,9.11,18 ay,https://birmarket.az/product/1275451-oteeto-tab-azaks-16-planshet-10-1-duymluk-displey-8-gb-ram-512-gb-yaddash-android-14-buraxilish-2025-ile-guclu-performans,https://strgimgr.b-cdn.net/img/product/280/ac2f51b2-c061-4a55-aee1-70a9397a0720.jpeg,8
"Planşet Oteeto Tab 16 10.1"" 12GB/512GB, Boz",1139161,169.97,300.00,-43 %,9.45,18 ay,https://birmarket.az/product/1139161-planshet-oteeto-tab-16-10-1-12gb-512gb-boz,https://strgimgr.b-cdn.net/img/product/280/0d8b5438-e062-42b6-a1ec-e932a44b9d46.jpeg,8
Planşet Discover Note 19 Plus 10.1 8GB/512GB Blue,945330,169.00,201.29,-16 %,56.34,3 ay,https://birmarket.az/product/945330-planshet-discover-note-19-plus-10-1-8gb-512gb-blue,https://strgimgr.b-cdn.net/sized/280/945330-6f397f96fd040ae74692b4fff436fc95.jpg,8
Planşet Apple iPad Pro 11 M5 2025 Wi-Fi 512GB Silver (MDWN4),1503059,,2899.00,,483.17,6 ay,https://birmarket.az/product/1503059-planshet-apple-ipad-pro-11-m5-2025-wi-fi-512gb-silver-mdwn4,https://strgimgr.b-cdn.net/img/product/280/bea62d5f-0266-463e-94b8-ad9e39d1b1fa.jpeg,8
"Planşet Telzeal P700 7"" 6GB/256GB 5G Gray",1171092,177.96,239.99,-26 %,9.89,18 ay,https://birmarket.az/product/1171092-planshet-telzeal-p700-7-6gb-256gb-5g-gray-tel_p700_gray,https://strgimgr.b-cdn.net/img/product/280/13c0c681-b948-4f65-8c2b-855db063d113.jpeg,8
Planşet Hoco HI12 4GB/64GB Blue,1052748,194.99,270.00,-28 %,10.84,18 ay,https://birmarket.az/product/1052748-planshet-hoco-hi12-4gb-64gb-blue,https://strgimgr.b-cdn.net/img/product/280/d4d3b656-e55d-444c-9630-7d8c4a7ad0ae.jpeg,8
"Planşet Apple iPad Mini 8.3"" A15 Bionic 2021 Wi-Fi 64GB Purple",261001,,1034.97,,344.99,3 ay,https://birmarket.az/product/261001-planshet-apple-ipad-mini-6-2021-wi-fi-64gb-purple-mk7r3rk-a,https://strgimgr.b-cdn.net/sized/280/261001-6306c79ce8aa80714a388840ff55d98e.jpg,8
"Planşet Apple iPad 10.9"" A14 Bionic 2022 Wi-Fi 64GB Pink",485455,,810.00,,270.00,3 ay,https://birmarket.az/product/485455-planshet-apple-ipad-10-9-2022-wi-fi-64gb-pink-mpq33ll-a,https://strgimgr.b-cdn.net/sized/280/485455-f2d8810aae3ce96f5942f92232718c67.jpg,8
Planşet Lenovo Idea Tab 8GB/128GB,1861571,,639.00,,35.50,18 ay,https://birmarket.az/product/1861571-lenovo-tab-tb336zu-11-2-5k-2560x1600-ips-500nits-mediatek-dimensity-6300-8gb-128gb-5-0mp8-0,https://strgimgr.b-cdn.net/img/product/280/78f25265-60a3-41ca-960b-2ab1768967fb.jpeg,8
Planşet Apple iPad Air 11 M3 2025 Wi-Fi 128GB Starlight MC9Y4 (Rəsmi zəmanət),1147582,1479.00,1699.00,-13 %,61.63,24 ay,https://birmarket.az/product/1147582-planshet-apple-ipad-air-11-m3-2025-wi-fi-128gb-starlight-mc9y4-resmi-zemanet,https://strgimgr.b-cdn.net/img/product/280/af539d1f-f93e-4c03-83fa-4c61fe3dc6b5.jpeg,8
Planşet Modio M19 8GB/256GB Blue VFN,1450194,277.55,425.31,-35 %,92.52,3 ay,https://birmarket.az/product/1450194-planshet-modio-m19-8gb-256gb-blue-vfn,https://strgimgr.b-cdn.net/img/product/280/b7ca2cfe-c14a-435e-ba9d-c00d60cafe4a.jpeg,8
Planşet Discover K100 8GB/512GB blue,1520958,179.99,229.00,-21 %,10.00,18 ay,https://birmarket.az/product/1520958-planshet-discover-k100-8gb-512gb-blue,https://strgimgr.b-cdn.net/img/product/280/f523eb6c-3e18-41d4-afff-cb8e7583bdbd.jpeg,8
"Planşet Vikusha V-Z40 10.1"" 4G LTE 2GB/32GB Gold",1171027,240.00,350.00,-31 %,13.34,18 ay,https://birmarket.az/product/1171027-planshet-vikusha-v-z40-10-1-4g-lte-2gb-32gb-gold-vik_z40_gold,https://strgimgr.b-cdn.net/img/product/280/9a00b48b-286b-498e-8a56-f5186bb1ace2.jpeg,8
Planşet Lenovo Tab P11 4GB/64GB Slate Grey (ZA7S0038RU),706048,599.00,899.49,-33 %,199.67,3 ay,https://birmarket.az/product/706048-planshet-lenovo-tab-p11-4gb-64gb-slate-grey-za7s0038ru,https://strgimgr.b-cdn.net/sized/280/706048-0379f28cfe65b425dd2ba2167381fdea.jpg,9
Planşet Modio M51 4GB/64GB Pink,890065,109.00,145.33,-25 %,6.06,18 ay,https://birmarket.az/product/890065-planshet-modio-m51-4gb-64gb-pink,https://strgimgr.b-cdn.net/sized/280/890065-e4ff8974dfe8bebfff2afdd848c73de1.jpg,9
Planşet Amazon Fire HD 8 3GB/32GB Black,1022419,189.00,299.00,-37 %,31.50,6 ay,https://birmarket.az/product/1022419-planshet-amazon-fire-hd-8-3gb-32gb-black,https://strgimgr.b-cdn.net/sized/280/1022419-c951fac7cc816d5e3e614f5c53172905.jpg,9
"Planşet Modio M39 11"" 8GB/512GB, Синий",1127100,198.97,350.00,-43 %,11.06,18 ay,https://birmarket.az/product/1127100-planshet-modio-m39-11-duym-8gb-512gb-mavi-m39_b,https://strgimgr.b-cdn.net/img/product/280/6041790d-e48a-4255-aad2-853ed8c389ed.jpeg,9
Planşet Apple iPad Air 11 M3 2025 Wi-Fi 128GB Blue (MC9X4),1125835,1283.66,1499.00,-14 %,427.89,3 ay,https://birmarket.az/product/1125835-planshet-apple-ipad-air-11-m3-2025-wi-fi-128gb-blue-mc9x4,https://strgimgr.b-cdn.net/img/product/280/b92577ff-06dd-482b-88d8-c093787d5f19.jpeg,9
Planşet Modio M91 5G 12GB/512GB Gold,1080995,228.57,249.00,-8 %,76.19,3 ay,https://birmarket.az/product/1080995-planshet-modio-m91-5g-12gb-512gb-gold,https://strgimgr.b-cdn.net/img/product/280/3fc5b2f4-f919-40a1-8413-102786d2d31f.jpeg,9
"Planşet Apple iPad Air 11"" M2 2024 Wi-Fi 128GB Purple",879813,1343.99,1436.75,-6 %,448.00,3 ay,https://birmarket.az/product/879813-planshet-apple-ipad-air-11-2024-wi-fi-128gb-purple-muwf3ll-a,https://strgimgr.b-cdn.net/sized/280/879813-a117c19e87d4504135face10f70f78b0.jpg,9
Planşet Umiio 16 Max 14 və hədiyyə powerbank,1441511,,459.00,,25.50,18 ay,https://birmarket.az/product/1441511-planshet-umiio-ays-16-max-14-ve-hediyye-powerbank,https://strgimgr.b-cdn.net/img/product/280/37867604-e120-4052-be15-03914164711d.jpeg,9
"Planşet G-Tab Mega 12"" Black",1297892,390.96,620.00,-37 %,21.72,18 ay,https://birmarket.az/product/1297892-g-tab-mega-12inc-orginal-planshet-dreams-8gb-ram-256gb-yaddas,https://strgimgr.b-cdn.net/img/product/280/57fba918-81a5-4fe5-92ad-2240ef2e5133.jpeg,9
Planşet Atouch Q40 4GB/256GB Green,1782400,89.00,150.00,-41 %,4.95,18 ay,https://birmarket.az/product/1782400-planshet-atouch-q40-green,https://strgimgr.b-cdn.net/img/product/280/cd0a3328-645e-4156-89de-010333fdaafb.jpeg,9
Planşet Jsyes Tab J12 8Gb/1Tb,1452792,239.00,300.00,-20 %,13.28,18 ay,https://birmarket.az/product/1452792-jsyes-tab-j12-8gb-1tb,https://strgimgr.b-cdn.net/img/product/280/76cba983-5f9d-4dc8-bda5-1ebc6a568e78.jpeg,9
"Planşet Blackview Tab 60 Pro 10.1"" 8GB/128GB LTE Algae Green (klaviatura, siçan, qulaqcıq ilə)",1311471,288.63,449.90,-36 %,48.11,6 ay,https://birmarket.az/product/1311471-planshet-blackview-tab-60-pro-10-1-8gb-128gb-lte-yashil-klaviatura-sichan-qulaqciq-ile-6931548322511,https://strgimgr.b-cdn.net/img/product/280/3876cccb-6043-4587-9c09-a8b3794126fb.jpeg,9
Planşet Umiio 16 Max 12GB/512GB Grey,1262353,451.04,499.00,-10 %,150.35,3 ay,https://birmarket.az/product/1262353-umiio-16-max-12-512-grey-maximum-power-large-screen,https://strgimgr.b-cdn.net/img/product/280/d0cd431e-5494-480c-ba34-cb1f1da3bfaf.jpeg,9
Planşet HOTWAV Tab R10 Pro 8GB/256GB Black,1188310,389.92,645.00,-40 %,21.67,18 ay,https://birmarket.az/product/1188310-planshet-hotwav-tab-r10-pro-8gb-256gb-black-tab_r10_pro_black,https://strgimgr.b-cdn.net/img/product/280/af84dbc7-3704-4e52-bba1-0e51efa58aa4.jpeg,9
Planşet Hotwav Pad 8 8GB/256GB Silver,1525023,369.00,570.00,-35 %,20.50,18 ay,https://birmarket.az/product/1525023-smartfon-hotwav-pad-8-silver-8gb-plus-8gb-ram-256-gb,https://strgimgr.b-cdn.net/img/product/280/3304bb7d-925b-46d1-8d07-2ef79418002f.jpeg,9
Planşet Samsung Galaxy Tab A9 4GB/64GB Wi-Fi Silver,1264796,299.99,399.99,-25 %,16.67,18 ay,https://birmarket.az/product/1264796-galaxy-tab-a9-4-64-wi-fi-silver,https://strgimgr.b-cdn.net/img/product/280/77442867-72d3-42f2-b0ee-3d1f81d21248.jpeg,9
Planşet Discover Fire 13 Pink,1135904,113.89,200.00,-43 %,6.33,18 ay,https://birmarket.az/product/1135904-planshet-discover-fire-13-pink,https://strgimgr.b-cdn.net/img/product/280/e1c856ce-0799-4e53-95f6-b86cec42109b.jpeg,9
"Planşet Apple iPad A16 11"" 2025 Wi-Fi 128GB Blue MD4A4 (Rəsmi zəmanət)",1113613,849.00,999.00,-15 %,35.38,24 ay,https://birmarket.az/product/1113613-planshet-apple-ipad-a16-11-2025-wi-fi-128gb-blue-md4a4,https://strgimgr.b-cdn.net/img/product/280/19a30fc8-679e-49cf-8afd-66824ee630d0.jpeg,9
"Planşet Apple iPad Air 11"" M2 2024 Wi-Fi 128GB Starlight",879811,,1406.45,,468.82,3 ay,https://birmarket.az/product/879811-planshet-apple-ipad-air-11-2024-wi-fi-128gb-starlight-muwe3ll-a,https://strgimgr.b-cdn.net/sized/280/879811-8353d47de67f78f74ae4431d046ac5a1.jpg,9
"Planşet G-tab Pad 10 Pro 10.1"" 10GB/128GB Mavi",1184035,248.90,296.00,-16 %,13.83,18 ay,https://birmarket.az/product/1184035-planshet-g-tab-pad-10-pro-10-1-10gb-128gb-mavi-gtabpad10promavi,https://strgimgr.b-cdn.net/img/product/280/42deb25d-509f-4bd4-8139-d4ec00bcc91e.jpeg,9
Planşet Samsung Galaxy Tab A9 4GB/64GB Wi-Fi Navy,1264805,349.99,399.99,-13 %,19.45,18 ay,https://birmarket.az/product/1264805-galaxy-tab-a9-4-64-wi-fi-navy,https://strgimgr.b-cdn.net/img/product/280/ca44288d-7bd4-46e4-a93b-072aafd19e92.jpeg,9
Planşet Discover Note 23 Plus 1TB Gray,1449102,235.93,278.00,-15 %,13.11,18 ay,https://birmarket.az/product/1449102-discover-note-23-plus-1tb-dr54,https://strgimgr.b-cdn.net/img/product/280/d0d08d78-d50d-4330-bbd2-d0827d196c0a.jpeg,9
Planşet Lenovo Tab One 4GB/128GB LTE Grey,1484899,293.00,438.00,-33 %,16.28,18 ay,https://birmarket.az/product/1484899-planshet-lenovo-tab-one-4gb-128gb-lte-grey,https://strgimgr.b-cdn.net/img/product/280/3cd076d6-7478-45fc-b0f5-fb828cf757c9.jpeg,9
"Planşet Apple iPad Air 10.9"" M1 2022 Wi-Fi 64GB Pink",431680,,1544.09,,85.79,18 ay,https://birmarket.az/product/431680-planshet-apple-ipad-air-10-9-m1-2022-64gb-pink-mm9d3ll-a,https://strgimgr.b-cdn.net/sized/280/431680-b32acadfe9fd9d5a91f683d02b016b23.jpg,9
Planşet Discover Fire 13 6GB/256GB Blue,1170692,79.00,200.00,-61 %,4.39,18 ay,https://birmarket.az/product/1170692-planshet-discover-fire-13-6gb-256gb-blue-disc_fire_13_blue,https://strgimgr.b-cdn.net/img/product/280/f60a4b2e-9251-40a0-a53e-e0d2bb06d90d.jpeg,10
Planşet Oukitel OKT3 8GB/256GB Blue,1118131,294.99,399.99,-26 %,16.39,18 ay,https://birmarket.az/product/1118131-planshet-oukitel-okt3-8gb-256gb-blue,https://strgimgr.b-cdn.net/img/product/280/519d7f70-b3f9-4c4e-9618-51c3ae79804c.jpeg,10
Planşet Xiaomi Redmi Pad 2 4GB/128GB Green,1585155,389.00,599.00,-35 %,129.67,3 ay,https://birmarket.az/product/1585155-planshet-xiaomi-redmi-pad-2-4-128gb-green,https://strgimgr.b-cdn.net/img/product/280/6c8c17ab-aa22-4c7e-8994-0af93e3c5630.jpeg,10
"Planşet Apple iPad 10.9"" 2022 Wi-Fi 64GB Blue (MPQ13RK/A)",397694,799.99,925.25,-14 %,266.67,3 ay,https://birmarket.az/product/397694-planshet-apple-ipad-10-9-2022-wi-fi-64gb-blue-mpq13rk-a,https://strgimgr.b-cdn.net/sized/280/397694-660eaa7b6a24b5197a5b709e8db27678.jpg,10
Planşet Apple iPad Air 11 M3 2025 Wi-Fi 256 GB Purple MCA64 (Rəsmi zəmanət),1124341,1799.00,2049.00,-12 %,74.96,24 ay,https://birmarket.az/product/1124341-planshet-apple-ipad-air-11-m3-2025-wi-fi-256-gb-purple-mca64-resmi-qarant,https://strgimgr.b-cdn.net/img/product/280/a99912b4-5b94-41cc-bdec-97b2e4947a7a.jpeg,10
Planşet G-Tab S50 16GB/256GB,1689891,380.00,410.00,-7 %,21.12,18 ay,https://birmarket.az/product/1689891-g-tab-s50-like,https://strgimgr.b-cdn.net/img/product/280/f4d2a214-fd12-498d-a1b8-6047dd6a79df.jpeg,10
Planşet Umiio 16 Max 12GB/512GB Silver,1262355,,409.99,,22.78,18 ay,https://birmarket.az/product/1262355-umiio-16-max-12-512-silver-work-entertainment-in-one,https://strgimgr.b-cdn.net/img/product/280/0abb4490-6036-4d5d-b6be-94f1bce4bdaa.jpeg,10
Planşet Modio M190 12GB/512GB Gray,1524304,170.89,300.00,-43 %,9.50,18 ay,https://birmarket.az/product/1524304-modio-m190-gray,https://strgimgr.b-cdn.net/img/product/280/418077a7-339d-4c5c-a46b-c0334ee7401a.jpeg,10
Planşet G-tab Mega 12 Black,1311826,,354.99,,19.73,18 ay,https://birmarket.az/product/1311826-planshet-g-tab-mega-12-black,https://strgimgr.b-cdn.net/img/product/280/139e30b7-0b84-4e14-8252-f289cf046b09.jpeg,10
Planşet Hoco A10 Max 8GB/256GB,1098715,287.00,399.00,-28 %,15.95,18 ay,https://birmarket.az/product/1098715-hoco-a10-max,https://strgimgr.b-cdn.net/img/product/280/9af3c870-1f1c-4185-8776-f08c52d8be94.jpeg,10
"Planşet Apple iPad Air 11"" M2 2024 Wi-Fi 128GB Blue",879812,,1250.00,,416.67,3 ay,https://birmarket.az/product/879812-planshet-apple-ipad-air-11-2024-wi-fi-128gb-blue-muwd3ll-a,https://strgimgr.b-cdn.net/sized/280/879812-b2eeac470fc8d5011f982387569828e3.jpg,10
Planşet oteeto Tab 10 8GB/256GB Green,787454,,210.00,,70.00,3 ay,https://birmarket.az/product/787454-planshet-oteeto-tab-10-8gb-256gb-green,https://strgimgr.b-cdn.net/sized/280/787454-0ad23c7297a06ca299d3ef96bdd0b354.jpg,10
"Planşet Apple iPad Air 11"" M3 2025 Wi-Fi 128GB Blue + Stilus Apple Pencil USB-C",1370990,1529.99,1899.99,-19 %,510.00,3 ay,https://birmarket.az/product/1370990-planshet-apple-ipad-air-11-m3-2025-wi-fi-128gb-blue-apple-pencil-usb-c,https://strgimgr.b-cdn.net/img/product/280/6dea2405-2a43-4244-a7c3-14a2a180a005.jpeg,10
Planşet Oteeto Tab 8 8GB/512GB Grey,1171114,125.00,179.00,-30 %,41.67,3 ay,https://birmarket.az/product/1171114-planshet-oteeto-tab-8-8gb-512gb-grey-oto_tab8_grey,https://strgimgr.b-cdn.net/img/product/280/955a028a-8e4f-4795-91ff-1e552581fe99.jpeg,10
"Planşet Microsoft Surface Pro 11 13"" (90NL5Q100070)",1692301,3799.00,3999.00,-5 %,158.30,24 ay,https://birmarket.az/product/1692301-notbuk-microsoft-surface-pro-13-copilot-pc-intel-core-ultra-7-16gb-ram-512gb-ssd-oled-wi-fi-only-qara-90nl5q100070,https://strgimgr.b-cdn.net/img/product/280/08b0036d-2296-4349-9964-fb6da8e78f29.jpeg,10
"Planşet Apple iPad 10.9"" A14 Bionic 2022 Wi-Fi 64GB Silver",681433,,760.54,,126.76,6 ay,https://birmarket.az/product/681433-planshet-apple-ipad-10-9-10-gen-wi-fi-64gb-a2696-silver-mpq83ll-a,https://strgimgr.b-cdn.net/sized/280/681433-a7fac99e0fa77ea641425af9a8bcfdf7.jpg,10
"Planşet G-tab C30 10.1"" 14/128GB Gray",1184029,,250.00,,83.34,3 ay,https://birmarket.az/product/1184029-planshet-g-tab-c30-10-1-14-128gb-gray-gtabc30gray,https://strgimgr.b-cdn.net/img/product/280/401bd24f-f202-4424-9687-fa72b2f8cde8.jpeg,10
Planşet Oteeto Tab 10 8GB/512GB Magic Grey,1171131,,210.00,,70.00,3 ay,https://birmarket.az/product/1171131-planshet-oteeto-tab-10-magic-grey-oto_tab10_grey,https://strgimgr.b-cdn.net/img/product/280/7e5444a2-1f73-4458-9e02-cd6aa5c94e37.jpeg,10
Planşet oteeto Tab 11 8GB/256GB Gray,644322,,179.00,,59.67,3 ay,https://birmarket.az/product/644322-planshet-oteeto-tab-11-8gb-256gb-gray,https://strgimgr.b-cdn.net/sized/280/644322-f760f56b3728144fa1e466cd9d96341b.jpg,10
Planşet Telzeal P201 Gray,1500216,229.97,293.00,-22 %,12.78,18 ay,https://birmarket.az/product/1500216-planshet-telzeal-201-gray-5-lcd,https://strgimgr.b-cdn.net/img/product/280/ab4f7e46-adcf-4d48-9e23-327d364fc6d7.jpeg,10
Planşet Umiio S10 12GB/512GB Black və hədiyyə powerbank,1441795,,299.00,,99.67,3 ay,https://birmarket.az/product/1441795-planshet-umiio-s10-12gb-512gb-black-ve-hediyye-powerbank,https://strgimgr.b-cdn.net/img/product/280/b6b152e3-c919-4376-9862-ec4e0c2cb399.jpeg,10
Planşet Hotwav R8 Tab 8GB/1TB Black,1529681,299.00,439.00,-32 %,16.62,18 ay,https://birmarket.az/product/1529681-hotwav-r8-tab-zerbeye-davamli,https://strgimgr.b-cdn.net/img/product/280/afb36d62-d131-4e8c-a7d5-e64215ccaafb.jpeg,10
Uşaqlar üçün planşet Modio M71 Purple,1331257,129.99,150.00,-13 %,7.23,18 ay,https://birmarket.az/product/1331257-ushaqlar-uchun-planshet-modio-m71-purple,https://strgimgr.b-cdn.net/img/product/280/87101edd-bf6d-4253-a601-54ef71c6794a.jpeg,10
Planşet Smartbarry B89 Plus,1209383,109.99,199.99,-45 %,6.12,18 ay,https://birmarket.az/product/1209383-smart-berry-b89-plus,https://strgimgr.b-cdn.net/img/product/280/7bb68a31-6275-43a3-a332-f7e07f63a88a.jpeg,10
"Planşet Apple iPad 10.2"" A13 Bionic 2021 Wi-Fi 64GB Space Gray",201479,,799.00,,266.34,3 ay,https://birmarket.az/product/201479-planshet-apple-ipad-10-2-2021-wi-fi-64gb-space-grey-mk2k3rk-a,https://strgimgr.b-cdn.net/sized/280/201479-3366d6e1289a30fff8e40426ff6ee95e.jpg,11
"Planşet Vikusha VZ-30 Plus 10.1"" 4G Dual SIM 5000mAh Grey",1171051,194.96,300.00,-35 %,10.84,18 ay,https://birmarket.az/product/1171051-planshet-vikusha-vz-30-10-1-4g-dual-sim-5000mah-gray-vik_z30_gray,https://strgimgr.b-cdn.net/img/product/280/3eefae94-9a96-46f7-93ec-af7fc9e77107.jpeg,11
Planşet Apple iPad Air 11 M3 2025 Wi-Fi 256GB Blue (MCA34),1125839,1586.99,1799.00,-12 %,529.00,3 ay,https://birmarket.az/product/1125839-planshet-apple-ipad-air-11-m3-2025-wi-fi-256gb-blue-mca34,https://strgimgr.b-cdn.net/img/product/280/b92577ff-06dd-482b-88d8-c093787d5f19.jpeg,11
MacPad Air M4 Pro Ultra,1243497,458.99,629.00,-27 %,25.50,18 ay,https://birmarket.az/product/1243497-macpad-air-m4-pro-ultra,https://strgimgr.b-cdn.net/img/product/280/cddf3bc0-094e-4f2d-9fd1-7e6bd3ade593.jpeg,11
Planşet Samsung Tab A9 4GB/64GB Graphite,724507,349.99,399.99,-13 %,19.45,18 ay,https://birmarket.az/product/724507-planshet-samsung-tab-a9-4gb-64gb-graphite,https://strgimgr.b-cdn.net/sized/280/724507-1f3740efc6082ffd59e86ea19720d1f9.jpg,11
Planşet Xiaomi Redmi Pad Pro 5G 8GB/256GB Graphite Gray,1475475,599.00,849.00,-29 %,24.96,24 ay,https://birmarket.az/product/1475475-planshet-xiaomi-redmi-pad-pro-5g-8gb-256gb-graphite-gray,https://strgimgr.b-cdn.net/img/product/280/19cae531-ddcd-44bb-b3d4-dbbc33879ddc.jpeg,11
"Planşet Apple iPad Pro 13"" M4 2024 Wi-Fi 512GB Space Black",840357,2500.00,4000.00,-38 %,833.34,3 ay,https://birmarket.az/product/840357-planshet-apple-ipad-pro-13-inch-wifi-512gb-with-standard-glass-space-black-mvx43,https://strgimgr.b-cdn.net/sized/280/840357-2ad7ba8e6b888d55aebd6b19abe1f342.jpg,11
Planşet Apple iPad Air 11 M3 2025 Wi-Fi 128GB Purple (MCA04),1125836,1298.00,1599.00,-19 %,72.12,18 ay,https://birmarket.az/product/1125836-planshet-apple-ipad-air-11-m3-2025-wi-fi-128gb-purple-mca04,https://strgimgr.b-cdn.net/img/product/280/f801b439-c1a6-4567-afe0-73ef215fea38.jpeg,11
"Planşet Apple iPad Air 11"" M2 2024 Wi-Fi 256GB Purple",1038164,1479.99,1617.20,-8 %,493.33,3 ay,https://birmarket.az/product/1038164-planshet-apple-ipad-air-11-m2-2024-wi-fi-256gb-purple,https://strgimgr.b-cdn.net/img/product/280/7a34ed66-7c6f-44ef-8643-d7761d832461.jpeg,11
Planşet Oteeto Tab11 Pro Stylus 8GB/512GB + Qulaqlıqlar + Ağıllı saat,1379128,238.97,300.00,-20 %,13.28,18 ay,https://birmarket.az/product/1379128-planshet-oteeto-tab11-pro-stylus-8gb-512gb-11-oteetotab11pro_stylus,https://strgimgr.b-cdn.net/img/product/280/a0489002-9d2f-4a04-b3ef-c5b0ff326d55.jpeg,11
Planşet Oteeto TAB 17 11 8GB/512GB Grey,1250432,198.99,349.00,-43 %,66.33,3 ay,https://birmarket.az/product/1250432-planshet-oteeto-tab-17-android-11-8gb-512gb-wi-fi-klaviatura-ve-stylus-grey-tab17_grey,https://strgimgr.b-cdn.net/img/product/280/87451e81-a467-4d57-b76e-4bbeecf57e6c.jpeg,11
Planşet Apple iPad Air 13 M3 2025 Wi-Fi 256GB - Starlight MCNQ4,1147749,2196.00,2799.00,-22 %,732.00,3 ay,https://birmarket.az/product/1147749-planshet-apple-ipad-air-13-m3-2025-wi-fi-256gb-starlight,https://strgimgr.b-cdn.net/img/product/280/51d595a7-2fe2-4885-93b4-e87ae92498ef.jpeg,11
"Planşet Apple iPad 10.9"" 2022 Wi-Fi 64Gb Silver (MPQ03RK/AX)",695790,,764.81,,127.47,6 ay,https://birmarket.az/product/695790-planshet-apple-ipad-10-9-2022-wi-fi-64gb-silver-mpq03rk-ax,https://strgimgr.b-cdn.net/sized/280/695790-899277bcff6be02650afcb04f6de4054.jpg,11
Planşet Apple iPad Pro 11 M4 WiFi + Cellular 256GB with Standard glass - Silver MVW23 (Rəsmi zəmanət),840375,,3049.00,,127.05,24 ay,https://birmarket.az/product/840375-planshet-apple-ipad-pro-11-inch-wifi-cellular-256gb-with-standard-glass-silver-mvw23,https://strgimgr.b-cdn.net/img/product/280/8e4abf55-c61c-4a12-95f8-468451bfd3a6.jpeg,11
Planşet P1 4GB/32GB Black,1586668,104.99,150.00,-30 %,5.84,18 ay,https://birmarket.az/product/1586668-planshet-p1-android-12-7-duym-ips-hd-sensor-ekran-4-2-2-gb-ram-32gb-rom-dord-nuveli-prosessor-5mp-2mp-ikili-kamera-4000mah-batareya-gps-miks1811,https://strgimgr.b-cdn.net/img/product/280/50ff6d62-67d6-422d-aaf4-102cb12f2417.jpeg,11
Planşet Oteeto Tab19 Blue,1331723,168.89,350.00,-52 %,9.39,18 ay,https://birmarket.az/product/1331723-oteeto-tab19-blue,https://strgimgr.b-cdn.net/img/product/280/a6cdcfc4-de0a-4907-9c39-b4f3d88197cb.jpeg,11
Planşet Telzeal P602 4GB/128GB Blue,1392663,98.00,300.00,-67 %,5.45,18 ay,https://birmarket.az/product/1392663-planshet-telzeal-p602-4gb-128gb-blue-telzealp602bl_ue,https://strgimgr.b-cdn.net/img/product/280/d83c9cfa-94d1-4223-9a32-5a46b29f0c46.jpeg,11
Uşaqlar üçün qrafik planşet Nodizz Npad711 Red,1328177,,149.90,,8.33,18 ay,https://birmarket.az/product/1328177-ushaqlar-uchun-planshet-npad711-red,https://strgimgr.b-cdn.net/img/product/280/3d0e2614-915f-4b1f-ab74-157590a1dc03.jpeg,11
"Planşet Modio M41 10"" 16GB/1TB Grey",1250424,179.00,400.00,-55 %,9.95,18 ay,https://birmarket.az/product/1250424-planshet-modio-m41-10-android-16gb-ram-1tb-yaddash-5g-8000mah-grey-m41_grey,https://strgimgr.b-cdn.net/img/product/280/addf00ed-c1c0-431a-b438-92817a2c6a5d.jpeg,11
